amount_borrowed,term,borrower_rate,installment,grade,principal_balance,principal_paid,interest_paid,late_fees_paid,days_past_due,default_flag
15000.0,60,0.1105,326.52,B,14811.61,188.39,119.71,0.0,60,0
18000.0,36,0.1043,584.4500341843105,B,0.0,18000.0,3051.12,0.0,0,0
18000.0,60,0.1367,415.76,C,11665.44,6334.56,4461.53,0.0,29,0
25000.0,60,0.1259,563.5935330145948,C,20832.84,3829.94,2933.14,0.0,0,0
12000.0,36,0.0797,375.88,A,8631.64,3368.36,761.01,0.0,60,0
2000.0,36,0.1043,64.93889268714561,B,0.0,1033.91,264.89,0.0,0,1
36175.0,36,0.1699,1289.56,D,20363.95,15811.05,7366.88,0.0,29,0
25000.0,36,0.1433,858.46,C,0.0,25000.0,4604.6,0.0,0,0
15000.0,60,0.1505,357.24275639390777,D,12031.2,2968.8,2747.04,0.0,424,0
30000.0,36,0.0999,967.88,B,0.0,30000.0,4096.25,0.0,0,0
9600.0,36,0.0769,299.46,A,0.0,9600.0,1024.84,0.0,0,0
7200.0,36,0.1239,240.49,C,0.0,7200.0,1343.52,0.0,0,0
7800.0,36,0.3004,331.2932102420405,F,7236.99,563.01,762.15,0.0,0,0
30000.0,36,0.0818,942.59,B,0.0,30000.0,3919.37,0.0,0,0
10000.0,36,0.1349,339.31,C,0.0,10000.0,726.83,0.0,0,0
8000.0,36,0.1709,285.59,D,0.0,8000.0,317.67,0.0,0,0
15000.0,60,0.1999,397.33,D,0.0,15000.0,3153.11,0.0,0,0
15000.0,60,0.1319,342.7568120501794,C,8715.07,6284.93,3997.87,0.0,0,0
8000.0,36,0.0818,251.36,B,249.49,7750.51,1043.45,0.0,60,0
20000.0,36,0.0797,626.46,A,15957.96,4042.04,960.78,0.0,60,0
28000.0,36,0.1465,965.84,C,3769.64,24230.36,6619.55,0.0,60,0
4500.0,36,0.0707,139.1,A,0.0,4500.0,96.06,0.0,0,0
15000.0,36,0.0751,466.6621658433905,A,0.0,15000.0,1363.84,0.0,0,0
24000.0,36,0.0818,754.07,B,0.0,24000.0,3140.64,0.0,0,0
6000.0,60,0.2694,182.99685783538737,F,0.0,6000.0,4839.98,0.0,0,0
17675.0,60,0.1678,437.19,C,0.0,2235.98,2557.99,0.0,1521,0
16700.0,60,0.2749,514.85,F,12752.53,3947.47,7868.58,0.0,60,0
15000.0,36,0.1153,494.86,B,0.0,15000.0,2805.1,0.0,0,0
12000.0,36,0.0789,375.43,A,0.0,12000.0,704.69,0.0,0,0
21725.0,60,0.1114,473.88,B,0.0,21725.0,6707.19,0.0,0,0
28975.0,36,0.1699,1032.9,D,0.0,0.0,0.0,0.0,637,0
27901.0,60,0.1672,689.2180244632083,D,0.0,17000.0,0.0,0.0,0,1
6600.0,36,0.0799,206.79,A,0.0,6600.0,610.43,0.0,0,0
15000.0,60,0.0946,314.73478548118527,B,11664.89,3335.11,1700.57,0.0,0,0
30000.0,36,0.0791,938.845898630903,B,0.0,30000.0,1507.47,0.0,0,0
16000.0,60,0.2869,504.86,F,0.0,779.25,2224.41,0.0,272,0
6000.0,36,0.1075,195.73,B,0.0,6000.0,733.26,0.0,0,0
2000.0,36,0.231,77.52372234564379,E,1313.5,635.75,497.05,0.0,0,0
23225.0,60,0.0958,488.68,B,23225.0,0.0,0.0,0.0,60,0
14400.0,60,0.1349,331.27,C,0.0,513.9,458.33,0.0,667,0
7500.0,36,0.0929,239.51155649738376,B,5618.97,1881.03,514.07,0.0,0,0
15000.0,36,0.0832,472.2629634396183,B,0.0,15000.0,1916.79,0.0,0,0
10000.0,36,0.1693,356.1789938013565,D,6957.85,3042.15,1588.19,0.0,0,0
5000.0,36,0.0613,152.40437722850228,A,0.0,5000.0,395.61,0.0,0,0
1900.0,36,0.1848999999999999,69.16,D,0.0,1900.0,600.83,15.0000000033,0,0
20000.0,60,0.2185,550.68,D,19430.21,569.79,1057.97,0.0,60,0
6000.0,36,0.1049,194.99,B,3725.98,2274.02,647.33,0.0,60,0
5000.0,36,0.1056,162.66,B,5000.0,0.0,0.0,0.0,60,0
16000.0,36,0.1402999999999999,547.08,C,16000.0,0.0,0.0,0.0,60,0
22075.0,60,0.1825,563.57,E,0.0,2440.89,3172.43,0.0,728,0
24000.0,36,0.0797,751.75,A,16626.31,7373.69,1626.06,0.0,60,0
16000.0,36,0.0789,500.58,A,2453.9,13546.1,1964.87,0.0,60,0
12000.0,60,0.1593,291.3705541318293,D,0.0,12000.0,2599.78,0.0,0,0
20000.0,36,0.1947,737.8817061172624,E,0.0,20000.0,5368.77,0.0,0,0
22800.0,36,0.2582,916.45,E,16489.4,6310.6,5770.87,0.0,29,0
12000.0,36,0.0797,375.88,A,8631.64,3368.36,761.01,0.0,60,0
14000.0,36,0.2148999999999999,530.98,D,6523.81,7476.19,4188.66,0.0,60,0
17150.0,60,0.2245,478.07,E,0.0,1525.64,2755.6,0.0,547,0
14901.0,36,0.2974,630.4508064453453,F,9854.18,5046.82,5040.38,0.0,0,0
2000.0,36,0.1805999999999999,72.37,D,1433.12,566.88,254.81,0.0,29,0
5000.0,36,0.0726,154.99,A,0.0,5000.0,482.36,0.0,0,0
8000.0,36,0.1367,272.15,B,0.0,8000.0,1796.98,0.0,0,0
19500.0,36,0.0631,595.9706372775468,A,0.0,19500.0,1446.43,0.0,0,0
4800.0,36,0.2185,182.95,D,4800.0,0.0,0.0,0.0,60,0
13000.0,36,0.1198,431.6618569713172,C,0.0,13000.0,1543.34,0.0,0,0
18220.0,36,0.0869,576.7659639205567,A,0.0,18220.0,2434.0,0.0,0,0
11000.0,36,0.1299,370.59,B,0.0,11000.0,2158.73,0.0,0,0
6000.0,36,0.1798999999999999,216.89,D,0.0,654.02,424.43,0.0,547,0
15000.0,36,0.1039,486.758996653234,B,0.0,15000.0,1941.0101,24.34,0,0
15000.0,36,0.201,558.2183345093316,E,0.0,15000.0,1881.3097,0.0,0,0
20000.0,36,0.0603,608.72,A,0.0,20000.0,1141.15,0.0,0,0
8500.0,36,0.1015,274.88,B,0.0,8500.0,405.33,0.0,0,0
8000.0,60,0.2421,231.11989647526983,F,0.0,8000.0,985.04,0.0,0,0
25000.0,36,0.0608,761.46,A,21793.71,3206.29,592.57,0.0,29,0
20000.0,36,0.0676,615.3496692887256,A,0.0,20000.0,2040.79,0.0,0,0
10000.0,60,0.1261,225.54,C,9634.82,365.18,321.95,0.0,29,0
25000.0,60,0.1313,570.4919169515027,C,0.0,25000.0,5192.96,0.0,0,0
12000.0,36,0.1408,410.6,C,10332.97,1667.03,777.8,0.0,60,0
4600.0,36,0.0613,140.2120270502221,A,0.0,4600.0,428.55,0.0,0,0
5000.0,36,0.1149,164.86,B,0.0,5000.0,214.77,0.0,0,0
6000.0,36,0.1515,208.43297516981107,D,0.0,966.73,492.28,0.0,0,1
15000.0,60,0.2344,426.6576265237756,E,0.0,1471.46,2795.14,0.0,0,1
21000.0,60,0.1599,510.57,D,8520.28,12479.72,8545.35,0.0,60,0
7500.0,36,0.3182,325.90909560336286,G,5011.81,2488.19,2726.37,0.0,0,0
3000.0,36,0.066,92.08361828634384,A,0.0,3000.0,14.1,0.0,0,0
7000.0,36,0.1154,230.96523385366064,C,0.0,7000.0,1046.63,0.0,0,0
8000.0,36,0.1469,276.1097020126348,D,0.0,8000.0,1724.79,0.0,0,0
12000.0,36,0.1016,388.11,B,0.0,12000.0,1260.48,0.0,0,0
16000.0,36,0.1091,523.14,B,12454.36,3545.64,1031.99,0.0,29,0
12000.0,60,0.0999,254.91,B,6140.85,5859.15,2546.22,0.0,29,0
11000.0,36,0.0944,352.06,B,0.0,11000.0,3.6,0.0,0,0
10000.0,60,0.1709,249.01,D,9564.43,435.57,550.98,0.0,60,0
32000.0,60,0.1407,745.75,C,31629.45,370.55,325.17,0.0,60,0
20000.0,60,0.1522,478.12,C,0.0,20000.0,6939.4,0.0,0,0
15000.0,36,0.1091,490.45,B,10532.06,4467.94,1408.37,0.0,29,0
1200.0,36,0.0824,37.74,B,530.58,669.42,118.17,0.0,29,0
5525.0,36,0.1249,184.81,B,0.0,5525.0,709.4,0.0,0,0
15000.0,36,0.1049,487.47,B,0.0,15000.0,822.82,0.0,0,0
3000.0,36,0.1333,101.56,C,396.22,2603.78,635.82,15.0,60,0
10000.0,36,0.0789,312.86,A,0.0,10000.0,1172.04,0.0,0,0
12000.0,60,0.1313,273.8361201367213,C,4902.34,7097.66,3855.94,0.0,0,0
4500.0,36,0.1499,155.98,C,2745.09,1754.91,737.02,0.0,29,0
17000.0,60,0.1039,364.4706315522255,C,15899.03,1100.97,721.38,0.0,0,0
24000.0,36,0.0789,750.86,A,0.0,24000.0,2815.12,0.0,0,0
8000.0,36,0.1091,261.57,B,5407.27,2592.73,795.56,0.0,29,0
25000.0,60,0.1861,643.1607704517396,E,20168.79,4831.21,6102.51,121.86,122,1
6000.0,36,0.1727,214.73,D,2529.39,3470.61,1469.71,0.0,90,0
18000.0,60,0.1602,437.92,C,15676.2,2323.8,2376.11,0.0,60,0
30000.0,60,0.2398999999999999,862.87,E,24734.79,5265.21,9363.6,0.0,60,0
18000.0,36,0.1075,587.17,B,5593.03,12406.97,2837.95,0.0,29,0
23675.0,60,0.1714,590.17,D,0.0,0.0,0.0,0.0,1278,0
20000.0,60,0.1339,459.06431454213055,C,0.0,20000.0,2540.82,0.0,0,0
9000.0,36,0.0999,290.37,B,0.0,7307.74,1398.36,0.0,302,0
6000.0,36,0.1213,199.66,B,5559.18,440.82,55.8,0.0,60,0
20000.0,60,0.2039,534.23,D,19406.84,593.16,986.87,0.0,60,0
18000.0,60,0.1399,418.74,C,8084.14,9915.86,5986.26,0.0,29,0
20000.0,36,0.1346,678.3188683877128,C,0.0,20000.0,4432.91,0.0,0,0
10000.0,36,0.3049,427.2040417871604,F,0.0,10000.0,2349.45,0.0,0,0
10400.0,36,0.1399,355.4,C,0.0,10400.0,1836.73,0.0,0,0
16000.0,60,0.1408,372.96,C,0.0,16000.0,886.27,0.0,0,0
19600.0,36,0.0999,632.35,B,0.0,19600.0,1891.42,0.0,0,0
5000.0,36,0.1449,172.09,C,0.0,5000.0,1195.23,0.0,0,0
20000.0,36,0.1091,653.93,B,4603.81,15396.19,1169.2,0.0,60,0
15000.0,36,0.192,551.3582723600208,D,0.0,15000.0,650.37,0.0,0,0
15000.0,36,0.1261999999999999,502.67,C,13598.4,1401.6,588.05,0.0,60,0
10000.0,36,0.1047,324.8829942242535,B,3395.96,6604.04,1517.96,0.0,0,0
25200.0,36,0.1449,867.29,C,0.0,25200.0,4718.83,0.0,0,0
8000.0,60,0.2344,227.5507341460136,F,4470.43,3529.57,4434.68,0.0,0,0
15000.0,36,0.0719,464.4606301564147,A,11938.66,3061.34,654.34,0.0,0,0
2400.0,36,0.2387999999999999,94.01,E,1837.81,562.19,465.55,0.0,29,0
6000.0,36,0.3045,256.1905545802671,G,502.35,5260.58,3193.69,0.0,0,0
9100.0,36,0.1042,295.43,B,7545.08,1554.92,502.55,0.0,60,0
5000.0,36,0.2145,189.54,D,4372.78,627.22,501.08,0.0,60,0
8000.0,36,0.0613,243.84700356560367,A,0.0,8000.0,105.2,0.0,0,0
2000.0,36,0.1815,72.45537481556872,D,1595.46,404.54,247.6,0.0,0,0
40000.0,36,0.0608,1218.33,A,0.0,40000.0,7.94,0.0,0,0
8400.0,36,0.0799,263.19,A,5095.65,3304.35,626.58,0.0,60,0
6500.0,36,0.1249,217.42,B,0.0,3869.28,1131.38,0.0,881,0
18000.0,60,0.179,456.1030619095649,D,0.0,18000.0,6759.54,0.0,0,0
12000.0,36,0.0532,361.38,A,0.0,12000.0,922.11,0.0,0,0
8000.0,36,0.1039,259.6047982150581,C,6630.26,1369.74,447.46,0.0,0,0
5000.0,36,0.1229,166.77,C,0.0,5000.0,969.52,0.0,0,0
3000.0,36,0.1946999999999999,110.69,D,0.0,3000.0,96.35,0.0,0,0
10000.0,36,0.1416,342.56,C,0.0,10000.0,2335.35,0.0,0,0
4000.0,36,0.1761,143.82821374749358,D,1329.32,2670.68,1068.9,0.0,0,0
3000.0,36,0.1139,98.78,B,0.0,3000.0,96.51,0.0,0,0
10000.0,36,0.0867,316.47,B,0.0,10000.0,478.5,0.0,0,0
30000.0,36,0.089,952.6,A,0.0,30000.0,4293.45,0.0,0,0
9600.0,36,0.0789,300.35,A,298.08,9301.92,1179.21,0.0,60,0
12000.0,36,0.1199,398.52,B,9389.83,2610.17,968.52,0.0,60,0
23000.0,36,0.0532,692.64,A,20505.74,2494.26,421.89,0.0,60,0
28100.0,36,0.1299,946.67,B,0.0,28100.0,5966.41,0.0,0,0
30000.0,60,0.0917,625.23,B,0.0,30000.0,2916.42,0.0,0,0
20000.0,60,0.1673,494.1525825010038,D,0.0,20000.0,7597.18,0.0,0,0
9100.0,36,0.1699,324.4,D,6915.98,2184.02,1510.17,16.22,60,0
28000.0,36,0.0532,843.22,A,8229.96,19770.04,2145.4,0.0,60,0
18950.0,36,0.1299,638.41,C,0.0,18950.0,2094.35,0.0,0,0
12000.0,36,0.231,465.14233407386274,E,9443.79,2281.73,1904.53,0.0,0,0
37675.0,60,0.1505,897.28,C,32211.0,5464.0,5271.86,0.0,60,0
3000.0,36,0.2,111.5,D,2547.37,452.63,324.54,0.0,29,0
37500.0,36,0.0699,1157.72,A,24853.31,12646.69,2418.24,0.0,60,0
29788.0,36,0.0966,956.4269909339192,B,0.0,29788.0,4654.49,0.0,0,0
19200.0,60,0.1249,431.87,B,0.0,19200.0,1347.28,0.0,0,0
7500.0,36,0.3182,325.90909560336286,G,5204.07,2295.93,2592.72,0.0,0,0
6400.0,36,0.0789,200.23,A,0.0,6400.0,805.39,0.0,0,0
13900.0,60,0.1042,298.22,B,13180.61,719.39,453.37,0.0,60,0
18000.0,60,0.1299,409.47,C,11595.17,6404.83,4240.59,0.0,29,0
35000.0,36,0.1464,1207.1253138527975,D,0.0,35000.0,2826.01,0.0,0,0
4000.0,36,0.1274,134.28,C,2622.18,1377.82,499.27,0.0,182,0
10800.0,60,0.2869,340.78,F,0.0,10800.0,2745.99,0.0,0,0
30000.0,60,0.1898999999999999,778.06,E,0.0,4712.02,6117.52,0.0,575,0
18000.0,60,0.0867,370.78,B,0.0,5999.91,2519.36,0.0,637,0
25000.0,36,0.2185,952.8224327899408,E,0.0,25000.0,3388.68,0.0,0,0
2000.0,36,0.1318,67.57,C,326.64,1673.36,419.85,0.0,29,0
2500.0,36,0.1545,87.21525190010298,D,2275.97,224.03,124.85,0.0,0,0
25000.0,60,0.1198,555.8585587261952,C,0.0,25000.0,3580.18,0.0,0,0
12000.0,36,0.1299,404.27,C,0.0,12000.0,2553.7,0.0,0,0
10400.0,60,0.1599,252.86,C,8516.3,1883.7,1890.72,0.0,60,0
17000.0,36,0.0829,534.9954482231686,B,15741.5,1258.5,346.5,0.0,0,0
25000.0,60,0.1081,541.194710341611,C,14590.34,10409.66,5284.85,0.0,0,0
15000.0,60,0.1855,385.41,E,0.0,2191.99,2802.88,0.0,637,0
13675.0,60,0.1785999999999999,346.22,D,0.0,2737.21,3168.05,0.0,637,0
6000.0,36,0.1042,194.79,B,4516.03,1483.97,456.98,0.0,60,0
15000.0,36,0.1005,484.3600050251029,B,1901.19,13098.81,2400.71,0.0,0,0
16000.0,36,0.1503999999999999,554.96,C,14923.34,1076.66,574.85,0.0,29,0
1000.0,36,0.1074,32.62,B,0.0,1000.0,65.64,0.0,0,0
35000.0,36,0.2145,1326.73,D,27398.21,7601.79,5779.47,0.0,29,0
8000.0,36,0.1306,269.79,C,7817.28,182.72,81.27,0.0,60,0
4000.0,36,0.1693,142.47159752054262,D,0.0,4000.0,396.26,0.0,0,0
8400.0,36,0.2,312.18,D,6340.03,2059.97,1364.68,0.0,60,0
14900.0,60,0.245,432.98,F,0.0,0.0,0.0,0.0,1186,0
10000.0,36,0.0966,321.07794780915776,B,4252.68,5747.32,1286.47,16.05,0,0
8500.0,36,0.1144,280.06,B,0.0,8500.0,494.2,0.0,0,0
7500.0,36,0.3182,325.90909560336286,G,0.0,256.2,690.23,16.3,0,1
20000.0,36,0.0659,613.7996784483049,A,16410.02,3589.98,706.62,0.0,0,0
30000.0,36,0.2485,1190.42,E,23747.53,6252.47,5568.9,0.0,60,0
12000.0,36,0.0899,381.55,B,0.0,12000.0,809.84,0.0,0,0
12000.0,36,0.1144,395.37,B,0.0,2023.94,736.02,0.0,1094,0
15000.0,36,0.1199,498.1430072733417,C,12112.67,2887.33,1097.79,0.0,0,0
10000.0,36,0.2248,384.3921866993703,E,0.0,10000.0,1134.66,0.0,0,0
7000.0,36,0.1211999999999999,232.91,B,0.0,7000.0,1384.4,0.0,0,0
15000.0,60,0.2239,417.62,E,0.0,15000.0,4515.15,0.0,0,0
19000.0,36,0.0874,601.8984068691319,B,0.0,19000.0,2669.58,0.0,0,0
15000.0,36,0.1261999999999999,502.67,C,11382.9,3617.1,1399.08,0.0,60,0
6000.0,36,0.1119,196.97260497040625,B,0.0,6000.0,1092.48,0.0,0,0
10000.0,36,0.1259,334.9680979719522,C,0.0,10000.0,806.44,0.0,0,0
5000.0,36,0.1855,182.15,D,0.0,5000.0,1562.32,0.0,0,0
20000.0,36,0.1367,680.36,C,0.0,5271.23,2197.54,0.0,516,0
11000.0,36,0.1047,357.3712936466788,B,0.0,11000.0,1422.83,0.0,0,0
10000.0,60,0.2098999999999999,270.48,E,3746.55,6253.45,5636.01,0.0,60,0
6000.0,36,0.1075,195.73,B,1684.91,4315.09,944.63,0.0,60,0
40000.0,36,0.0721,1238.93,A,31841.2,8158.8,1736.62,0.0,29,0
12000.0,36,0.1064,390.83,B,0.0,12000.0,2069.54,0.0,0,0
24000.0,36,0.0824,754.74,B,12070.72,11929.28,2399.79,0.0,60,0
20000.0,60,0.0733999999999999,399.25,A,19164.16,835.84,353.75,0.0,29,0
24000.0,36,0.0603,730.46,A,0.0,24000.0,2296.28,0.0,0,0
15750.0,60,0.1229,352.67,C,6632.9,9117.1,4615.52,0.0,60,0
10000.0,36,0.2312,387.7229372966256,E,3184.46,6815.54,3652.9,0.0,0,0
22000.0,60,0.0944,461.4,B,19321.82,2678.18,1377.06,0.0,60,0
30000.0,60,0.1349,690.15,C,0.0,30000.0,1095.76,0.0,0,0
11000.0,36,0.1319,371.6409474361953,C,0.0,11000.0,550.57,0.0,0,0
23000.0,36,0.0603,700.02,A,0.0,23000.0,2138.1,0.0,0,0
30000.0,36,0.1531,1044.52,C,11817.4,18182.6,7667.91,0.0,29,0
10000.0,36,0.145,344.20977442813984,C,0.0,4344.29,1800.3074,51.63,0,1
13000.0,36,0.0839,409.72,B,0.0,13000.0,1342.47,0.0,0,0
12000.0,36,0.1205,398.86,C,2314.02,9685.98,2288.01,0.0,90,0
10000.0,36,0.1875,365.3,D,0.0,855.49,604.83,0.0,2067,0
12000.0,36,0.0824,377.37,B,7356.32,4643.68,1005.88,0.0,60,0
25000.0,60,0.1898999999999999,648.38,D,0.0,25000.0,1160.41,0.0,0,0
19150.0,60,0.2606,574.05,G,0.0,19150.0,9497.53,0.0,0,0
22000.0,60,0.1069,474.9391441497516,C,19392.86,2607.14,1667.32,0.0,0,0
10000.0,36,0.0999,322.63,B,0.0,3538.85,972.42,0.0,698,0
16800.0,60,0.1531,402.41,C,11044.58,5755.42,4692.95,0.0,29,0
28000.0,36,0.0532,843.22,A,7423.23,20576.77,2181.89,0.0,60,0
9000.0,36,0.0736,279.37764647884666,A,0.0,9000.0,999.82,0.0,0,0
14000.0,60,0.157,338.22523396650047,D,0.0,14000.0,5647.71,0.0,0,0
18000.0,36,0.0623,549.4726749778249,A,0.0,18000.0,1782.34,0.0,0,0
5000.0,36,0.1274,167.85,C,2457.73,2542.27,789.79,0.0,29,0
3500.0,36,0.0818,109.97,B,0.0,3500.0,143.26,0.0,0,0
25000.0,60,0.1261,563.85,C,24087.05,912.95,761.09,0.0,60,0
7500.0,36,0.3192,326.3250565581546,G,0.0,1123.33,1487.31,0.0,0,1
15000.0,36,0.1601,527.4295538678056,D,0.0,15000.0,3732.11,0.0,0,0
6000.0,36,0.1049,194.99,B,0.0,6000.0,686.79,0.0,0,0
15000.0,36,0.0975,482.25,B,4613.78,10386.22,2136.03,0.0,60,0
3900.0,60,0.179,98.8223300804057,D,0.0,3900.0,335.38,0.0,0,0
31900.0,60,0.1798999999999999,809.88,D,22871.76,9028.24,9567.12,0.0,60,0
20000.0,60,0.2498999999999999,586.91,F,0.0,2079.31,4376.7,29.35,1217,0
12000.0,60,0.1203,267.1153276716096,C,7091.93,4908.07,2838.41,0.0,0,0
10000.0,36,0.0532,301.15,A,2651.15,7348.85,779.24,0.0,29,0
20000.0,36,0.1526,695.8557390918519,D,19563.35,436.65,259.21,0.0,1121,1
24000.0,60,0.1709,597.63,D,21271.36,2728.64,3281.84,0.0,60,0
30000.0,36,0.231,1162.8558351846568,E,26342.1,3657.9,3319.26,0.0,125,0
10000.0,36,0.1367,340.18,B,0.0,10000.0,2097.65,0.0,0,0
35000.0,36,0.1086,1143.5360318601863,C,15916.7,19083.3,4931.04,0.0,0,0
6825.0,36,0.2498999999999999,271.33,E,0.0,6825.0,2421.61,0.0,0,0
6000.0,36,0.0917,191.28,B,0.0,6000.0,274.28,0.0,0,0
2600.0,36,0.1499,90.12,C,0.0,1918.05,605.31,0.0,606,0
12000.0,60,0.2166,329.1113615844559,E,8821.75,3178.25,4391.28,0.0,0,0
15000.0,60,0.1041,321.75,B,13911.65,1088.35,246.47,0.0,29,0
5000.0,36,0.0929,159.67437099825585,B,4257.94,742.06,215.96,0.0,0,0
8400.0,36,0.1147,276.88,B,3124.96,5275.04,1370.17,0.0,60,0
8000.0,36,0.1543,279.01017163506015,D,0.0,8000.0,2249.47,75.0,0,0
15000.0,60,0.1055,322.7801657899909,B,14617.19,382.81,262.75,0.0,0,0
17625.0,36,0.1349,598.03,C,10179.63,7445.37,2707.93,0.0,60,0
5000.0,36,0.0899,158.98,B,2105.4,2894.6,600.28,0.0,60,0
35000.0,60,0.1259,789.0309462204326,C,30574.98,4425.02,3465.28,0.0,0,0
14550.0,36,0.143,499.41,C,0.0,4179.15,1813.77,0.0,1337,0
15000.0,36,0.1224,499.9358270852945,C,0.0,15000.0,2996.89,0.0,0,0
35000.0,36,0.0832,1101.9469146924423,B,0.0,35000.0,3670.06,0.0,0,0
6000.0,36,0.2145,227.44,D,0.0,6000.0,67.92,0.0,0,0
8000.0,36,0.148,276.5397423718396,D,0.0,8000.0,783.26,0.0,0,0
15000.0,60,0.2248,418.38772602574153,E,0.0,1980.32,3458.75,0.0,0,1
28000.0,36,0.0762,872.52,A,0.0,28000.0,3127.86,0.0,0,0
12000.0,60,0.1406,279.59242542216475,C,4285.87,7714.13,4308.24,0.0,0,0
11000.0,60,0.1349,253.06,C,7954.19,3045.81,2284.94,0.0,29,0
4000.0,36,0.1091,130.79,B,2912.81,1087.19,351.45,0.0,60,0
13000.0,60,0.1306,296.19,C,0.0,13000.0,116.88,0.0,0,0
35000.0,60,0.1505,833.57,C,30376.57,4623.43,4487.31,0.0,60,0
35000.0,60,0.21,946.87,E,0.0,35000.0,11470.31,0.0,0,0
10000.0,36,0.1319,337.8554067601775,C,2200.09,7799.91,2099.3,99.85,3,0
30000.0,60,0.1861,771.7929245420876,E,0.0,30000.0,1227.02,0.0,0,0
8000.0,36,0.231,310.0948893825752,E,0.0,8000.0,276.14,0.0,0,0
18000.0,36,0.0959,577.3506700008156,B,15237.97,2304.27,682.48,0.0,0,0
7000.0,36,0.2145,265.35,D,0.0,7000.0,231.06,0.0,0,0
16000.0,36,0.0733999999999999,496.53,A,14390.66,1609.34,370.26,0.0,29,0
17975.0,36,0.1299,605.57,C,0.0,17975.0,3825.18,0.0,0,0
25000.0,60,0.1845,640.98,D,24743.4,256.61,320.31,0.0,60,0
14400.0,36,0.0532,433.66,A,10240.6,4159.4,602.35,0.0,29,0
7000.0,60,0.2631,210.86987572897613,F,0.0,7000.0,1283.27,0.0,0,0
5000.0,36,0.1709,178.49,D,4097.73,902.27,516.16,0.0,29,0
15000.0,60,0.1561,361.67,D,0.0,15000.0,2882.77,0.0,0,0
22250.0,36,0.1446,765.44,C,0.0,22250.0,3233.96,0.0,0,0
5600.0,36,0.1499,194.1,C,2799.11,2800.89,1076.45,0.0,60,0
22500.0,60,0.1785999999999999,569.64,D,0.0,22500.0,2016.97,0.0,0,0
3000.0,36,0.2421,118.02959690448289,F,0.0,907.18,850.24,45.0,0,1
9600.0,36,0.1531,334.25,C,0.0,9600.0,2432.85,0.0,0,0
20000.0,36,0.1144,658.949562792814,C,19059.9,470.9,188.05,0.0,0,0
8500.0,36,0.0789,265.93,A,506.58,7993.42,1060.75,0.0,29,0
6000.0,36,0.0929,191.60924519790703,B,4681.67,1318.33,331.33,0.0,0,0
15000.0,36,0.1805999999999999,542.74,D,11606.57,3393.43,1996.35,0.0,29,0
9000.0,36,0.1446,309.62,C,0.0,9000.0,1624.69,0.0,0,0
15000.0,36,0.0532,451.73,A,0.0,15000.0,1250.88,0.0,0,0
7000.0,36,0.1561,244.76,C,0.0,788.76,435.04,0.0,1398,0
20000.0,36,0.1259,669.9361959439044,C,0.0,20000.0,3996.76,0.0,0,0
8875.0,36,0.0532,267.27,A,530.97,8344.03,731.34,0.0,60,0
10000.0,36,0.1346,339.1594341938564,C,337.21,9662.79,2207.81,0.0,0,0
15000.0,60,0.1499,356.78,C,12224.24,2775.76,2507.24,0.0,60,0
25300.0,60,0.2749,779.98,F,19649.61,5650.39,11470.53,0.0,60,0
7500.0,36,0.1076,244.6888419295469,C,0.0,7500.0,1311.45,0.0,0,0
4575.0,36,0.2498999999999999,181.88,F,0.0,2948.4,1809.06,0.0,363,0
8400.0,36,0.0532,252.97,A,0.0,8400.0,656.95,0.0,0,0
4000.0,36,0.0789,125.15,A,0.0,4000.0,501.59,0.0,0,0
14950.0,60,0.1825,381.67,E,0.0,14950.0,779.46,0.0,0,0
26200.0,60,0.1367,605.16,C,15556.71,10643.29,6666.13,0.0,29,0
11000.0,36,0.1505,381.59,C,7866.08,3133.92,1435.96,0.0,60,0
8000.0,36,0.1249,267.6,B,0.0,8000.0,1619.4,0.0,0,0
8000.0,60,0.2631,240.99414369025845,F,0.0,1591.65,3228.15,0.0,0,1
7000.0,36,0.0692,215.89,A,0.0,7000.0,769.1,0.0,0,0
15000.0,36,0.1878,548.173260883244,D,0.0,15000.0,3520.6,0.0,0,0
22000.0,60,0.0869,453.3809708084209,B,19271.3,2728.7,1351.72,0.0,0,0
8000.0,36,0.1067,260.6612997669564,C,0.0,8000.0,903.61,0.0,0,0
22425.0,36,0.0819,704.69,A,0.0,22425.0,2168.14,0.0,0,0
11500.0,36,0.0797,360.21,A,10353.31,1146.69,298.49,0.0,60,0
3942.0,36,0.1601,138.6084867564593,D,0.0,3942.0,1050.9,0.0,0,0
21600.0,60,0.1139,473.85,B,16665.84,4934.16,3093.95,0.0,60,0
8000.0,36,0.1139,263.39,B,0.0,8000.0,878.31,0.0,0,0
10000.0,60,0.1099,217.38,B,0.0,10000.0,528.72,0.0,0,0
20000.0,60,0.1199,444.79,B,17970.43,2029.57,1515.43,0.0,60,0
13000.0,36,0.079,406.78,A,0.0,13000.0,1411.28,0.0,0,0
14000.0,60,0.1942,366.42,D,13573.6,426.4,702.63,0.0,29,0
20000.0,36,0.2599,805.7058750853938,E,0.0,4117.03,3940.07,0.0,0,1
2000.0,36,0.259,80.47473945648545,F,0.0,155.21,166.67,0.0,0,1
7500.0,36,0.1699,267.36,D,0.0,657.26,398.02,0.0,637,0
24000.0,60,0.158,581.09,C,0.0,24000.0,2428.19,0.0,0,0
16000.0,60,0.1655,393.79,D,0.0,16000.0,4977.78,0.0,0,0
